online_order,book_table,rate,votes,cost,BTM,Banashankari,Banaswadi,Bannerghatta Road,Basavanagudi,Basaveshwara Nagar,Bellandur
0,1,3.8,235,6.907755279,0,0,0,0,0,0,0
0,0,3.7,39,6.109247583,0,1,0,0,0,0,0
0,0,3.8,46,5.991464547,0,0,0,0,0,0,0
1,0,3.8,577,6.802394763,0,0,0,0,0,0,0
1,0,3.9,211,6.214608098,0,0,0,0,0,0,0
1,0,3.6,66,5.010635294,0,1,0,0,0,0,0
0,0,4.4,343,4.605170186,0,1,0,0,0,0,0
1,0,4,232,5.991464547,0,0,0,0,0,0,0
1,0,3.7,47,5.991464547,0,0,0,0,0,0,0
0,0,3.6,15,5.010635294,0,0,0,0,0,0,0
0,0,3.7,47,7.090076836,0,0,0,0,0,0,0
1,0,3.8,74,6.907755279,0,0,0,0,0,0,0
0,1,3.7,44,6.309918278,0,0,0,0,0,0,0
1,0,4.1,139,6.309918278,0,0,0,0,0,0,0
0,0,3.8,70,6.214608098,0,1,0,0,0,0,0
1,0,3.9,20,6.684611728,0,0,0,0,0,0,0
1,0,3.8,61,5.703782475,0,1,0,0,0,0,0
1,0,4.1,337,5.703782475,0,0,0,0,0,0,0
1,0,3.7,133,6.551080335,0,0,0,0,0,0,0
1,0,3.6,35,5.703782475,0,0,0,0,0,0,0
1,0,3.7,53,5.991464547,0,0,0,0,0,0,0
1,0,3.3,6,6.214608098,0,1,0,0,0,0,0
0,0,3.5,14,5.298317367,0,1,0,0,0,0,0
1,0,3.8,109,6.214608098,0,0,0,0,0,0,0
0,0,3.8,19,5.010635294,0,1,0,0,0,0,0
1,0,3.7,23,5.703782475,0,0,0,0,0,0,0
0,0,4.1,52,4.605170186,0,0,0,0,0,0,0
1,1,3.9,142,6.907755279,0,0,0,0,0,0,0
1,0,3.7,14,4.605170186,0,0,0,0,0,0,0
1,0,3.4,12,5.703782475,0,0,0,0,0,0,0
1,0,3.9,134,5.991464547,0,0,0,0,0,0,0
0,0,2.7,26,6.396929655,0,0,0,0,0,0,0
0,1,3.8,176,7.207859871,0,0,0,0,0,0,0
1,1,3.9,291,6.476972363,0,0,0,0,0,0,0
0,0,3.9,88,5.521460918,0,1,0,0,0,0,0
0,0,3.4,145,5.703782475,0,1,0,0,0,0,0
0,0,3.8,265,5.521460918,0,0,0,0,0,0,0
0,0,3.6,31,5.298317367,0,0,0,0,0,0,0
1,0,3.6,84,5.521460918,0,1,0,0,0,0,0
0,0,3.5,9,6.214608098,0,0,0,0,0,0,0
0,0,3,16,5.298317367,0,0,0,0,0,0,0
0,0,3.6,16,5.298317367,0,0,0,0,0,0,0
1,0,3.6,46,6.214608098,0,1,0,0,0,0,0
0,0,3.8,189,5.703782475,0,1,0,0,0,0,0
0,0,3.7,22,6.214608098,0,1,0,0,0,0,0
1,0,3.5,90,6.214608098,0,0,0,0,0,0,0
1,1,2.8,80,6.214608098,0,0,0,0,0,0,0
0,0,3.4,9,5.857933154,0,1,0,0,0,0,0
1,0,3,213,5.991464547,0,1,0,0,0,0,0
0,0,3.8,39,5.857933154,0,1,0,0,0,0,0
1,0,3.4,13,5.991464547,0,0,0,0,0,0,0
1,0,3.4,10,4.605170186,0,1,0,0,0,0,0
1,0,3.6,45,5.298317367,0,0,0,0,0,0,0
0,0,3.3,5,5.703782475,0,0,0,0,0,0,0
0,0,3.6,71,5.521460918,0,1,0,0,0,0,0
1,1,3.8,584,7.090076836,0,0,0,0,0,0,0
1,1,3.7,36,6.476972363,0,0,0,0,0,0,0
1,0,3.6,24,5.521460918,0,1,0,0,0,0,0
1,0,3.4,22,5.298317367,0,1,0,0,0,0,0
1,0,3.8,58,5.703782475,0,1,0,0,0,0,0
1,0,3,290,6.109247583,0,1,0,0,0,0,0
0,0,3.4,13,6.309918278,0,0,0,0,0,0,0
0,0,3.4,10,5.703782475,0,1,0,0,0,0,0
0,0,3.3,55,5.010635294,0,0,0,0,0,0,0
1,0,3.7,50,6.309918278,0,0,0,0,0,0,0
1,0,2.6,157,6.109247583,0,0,0,0,0,0,0
1,0,2.9,177,6.551080335,0,0,0,0,0,0,0
1,0,2.8,45,6.684611728,0,1,0,0,0,0,0
1,0,3.8,104,5.703782475,0,1,0,0,0,0,0
0,0,3.6,21,5.298317367,0,0,0,0,0,0,0
0,0,3.5,12,5.857933154,0,0,0,0,0,0,0
1,0,3.3,128,5.703782475,0,1,0,0,0,0,0
0,0,3.6,15,6.907755279,0,0,0,0,0,0,0
0,0,3.7,39,6.856461985,0,1,0,0,0,0,0
0,0,3.8,39,5.521460918,0,0,0,0,0,0,0
0,0,3.6,15,5.703782475,0,0,0,0,0,0,0
0,0,3.700448818,0,5.521460918,0,0,0,0,0,0,0
0,0,3.700448818,0,6.396929655,0,0,0,0,0,0,0
0,0,3.700448818,0,6.802394763,0,0,0,0,0,0,0
0,0,3.700448818,0,6.396929655,0,0,0,0,0,0,0
1,0,3.5,41,5.991464547,0,0,0,0,0,0,0
1,0,3.2,119,5.991464547,0,1,0,0,0,0,0
1,0,3.4,12,5.010635294,0,1,0,0,0,0,0
1,0,3.6,24,6.396929655,0,1,0,0,0,0,0
1,0,3.7,237,5.298317367,0,1,0,0,0,0,0
1,0,3.9,134,5.857933154,0,0,0,0,0,0,0
1,0,4.1,414,6.214608098,0,0,0,0,0,0,0
0,0,3.5,31,5.298317367,0,1,0,0,0,0,0
0,0,3.8,62,5.010635294,0,1,0,0,0,0,0
0,0,3.4,6,6.214608098,0,1,0,0,0,0,0
0,0,3.2,12,5.991464547,0,0,0,0,0,0,0
0,0,3.5,17,5.703782475,0,1,0,0,0,0,0
0,0,3.700448818,0,5.298317367,0,1,0,0,0,0,0
0,0,3.700448818,0,5.010635294,0,1,0,0,0,0,0
0,0,3.700448818,0,6.684611728,0,0,0,0,0,0,0
1,0,3.5,179,6.396929655,0,1,0,0,0,0,0
1,0,3.7,97,5.857933154,0,0,0,0,0,0,0
1,0,3,23,5.991464547,0,0,0,0,0,0,0
0,0,4.1,94,4.605170186,0,1,0,0,0,0,0
0,0,3.4,133,5.703782475,0,0,0,0,0,0,0
0,0,3.1,30,6.907755279,0,1,0,0,0,0,0
0,0,3.5,10,5.703782475,0,1,0,0,0,0,0
0,0,3.4,6,5.991464547,0,0,0,0,0,0,0
1,0,3.8,120,5.521460918,0,1,0,0,0,0,0
1,0,3.3,8,5.010635294,0,0,0,0,0,0,0
1,0,2.7,123,5.298317367,0,1,0,0,0,0,0
1,0,2.9,62,6.476972363,0,0,0,0,0,0,0
1,0,3.4,89,5.521460918,0,0,0,0,0,0,0
0,0,3.8,64,5.521460918,0,1,0,0,0,0,0
0,0,3,98,6.684611728,0,1,0,0,0,0,0
0,0,3.4,21,6.476972363,0,0,0,0,0,0,0
0,0,2.8,33,6.214608098,0,0,0,0,0,0,0
0,0,2.7,128,6.745236349,0,1,0,0,0,0,0
0,0,3.700448818,0,5.010635294,0,0,0,0,0,0,0
1,0,3.5,80,5.521460918,0,1,0,0,0,0,0
1,0,3.1,4,6.214608098,0,0,0,0,0,0,0
0,0,3.6,13,4.605170186,0,0,0,0,0,0,0
0,0,3.2,14,5.521460918,0,0,0,0,0,0,0
0,0,3.7,65,5.703782475,0,1,0,0,0,0,0
0,0,3.700448818,0,5.703782475,0,0,0,0,0,0,0
0,0,3.700448818,0,4.605170186,0,1,0,0,0,0,0
0,0,3.700448818,0,5.857933154,0,0,0,0,0,0,0
0,0,3.700448818,0,5.521460918,0,0,0,0,0,0,0
0,0,3.700448818,0,5.010635294,0,1,0,0,0,0,0
0,0,3.700448818,0,5.521460918,0,1,0,0,0,0,0
0,0,3.700448818,0,5.991464547,0,1,0,0,0,0,0
0,0,3.700448818,0,4.605170186,0,0,0,0,0,0,0
1,0,3.5,11,5.298317367,0,0,0,0,0,0,0
1,0,3.1,28,5.298317367,0,1,0,0,0,0,0
1,0,3.4,19,5.298317367,0,1,0,0,0,0,0
1,0,3.8,66,5.703782475,0,1,0,0,0,0,0
0,0,3.7,28,5.703782475,0,0,0,0,0,0,0
0,0,3.3,5,5.857933154,0,1,0,0,0,0,0
0,0,3.5,52,5.703782475,0,1,0,0,0,0,0
0,0,3.700448818,0,5.857933154,0,1,0,0,0,0,0
0,0,3.700448818,0,5.703782475,0,0,0,0,0,0,0
0,0,3.3,4,6.214608098,0,1,0,0,0,0,0
0,0,3.3,5,5.857933154,0,0,0,0,0,0,0
0,0,3.700448818,0,5.298317367,0,0,0,0,0,0,0
0,0,3.700448818,0,5.703782475,0,0,0,0,0,0,0
0,0,3.700448818,0,5.298317367,0,0,0,0,0,0,0
0,0,3.700448818,0,4.605170186,0,0,0,0,0,0,0
0,0,3.700448818,0,5.010635294,0,0,0,0,0,0,0
0,0,3.700448818,0,5.703782475,0,0,0,0,0,0,0
0,0,3.700448818,0,5.991464547,0,0,0,0,0,0,0
0,0,3.700448818,0,5.703782475,0,0,0,0,0,0,0
0,0,3.700448818,0,5.521460918,0,0,0,0,0,0,0
0,0,3.700448818,0,5.298317367,0,0,0,0,0,0,0
0,0,3.700448818,0,5.010635294,0,1,0,0,0,0,0
1,0,3.700448818,0,5.298317367,0,1,0,0,0,0,0
1,0,3.700448818,0,5.298317367,0,0,0,0,0,0,0
0,0,3.700448818,0,5.521460918,0,0,0,0,0,0,0
1,0,3.1,13,5.991464547,0,1,0,0,0,0,0
0,0,3,17,5.298317367,0,0,0,0,0,0,0
0,0,3.4,10,5.521460918,0,1,0,0,0,0,0
0,0,3.5,12,4.605170186,0,1,0,0,0,0,0
0,0,3.2,10,5.298317367,0,0,0,0,0,0,0
0,0,3.4,6,5.521460918,0,0,0,0,0,0,0
0,0,3.700448818,0,5.703782475,0,0,0,0,0,0,0
0,0,3.3,4,5.521460918,0,0,0,0,0,0,0
0,0,3.3,10,5.703782475,0,0,0,0,0,0,0
0,0,3.6,47,5.010635294,0,1,0,0,0,0,0
0,0,3.700448818,0,4.605170186,0,0,0,0,0,0,0
0,0,3.1,29,5.010635294,0,1,0,0,0,0,0
0,0,3.2,4,5.298317367,0,1,0,0,0,0,0
0,0,3.1,6,4.605170186,0,1,0,0,0,0,0
0,0,3.3,17,5.298317367,0,1,0,0,0,0,0
0,0,3,27,5.298317367,0,1,0,0,0,0,0
0,0,3.3,4,5.298317367,0,1,0,0,0,0,0
0,0,3.700448818,0,5.010635294,0,1,0,0,0,0,0
0,0,3.700448818,0,5.010635294,0,0,0,0,0,0,0
0,0,3.7,21,5.010635294,0,1,0,0,0,0,0
0,0,3.3,4,5.991464547,0,0,0,0,0,0,0
0,0,3.3,5,5.298317367,0,0,0,0,0,0,0
0,0,3.4,4,5.991464547,0,0,0,0,0,0,0
0,0,3.700448818,0,5.703782475,0,0,0,0,0,0,0
0,0,3.700448818,0,5.298317367,0,0,0,0,0,0,0
0,0,3.6,22,5.703782475,0,1,0,0,0,0,0
0,0,3,15,5.703782475,0,1,0,0,0,0,0
0,0,3.3,29,5.298317367,0,0,0,0,0,0,0
1,0,3.6,195,6.684611728,0,0,0,0,0,0,0
0,0,4,42,5.703782475,0,1,0,0,0,0,0
0,0,3,7,5.703782475,0,0,0,0,0,0,0
0,0,3.7,168,5.991464547,0,0,0,0,0,0,0
1,0,3.7,323,6.745236349,0,0,0,0,0,0,0
1,0,2.8,19,5.703782475,0,0,0,0,0,0,0
1,0,3.4,16,6.684611728,0,0,0,0,0,0,0
0,1,4.3,1236,6.907755279,0,0,0,0,0,0,0
0,0,2.7,377,7.003065459,0,0,0,0,1,0,0
0,1,3.7,64,7.696212639,0,0,0,0,1,0,0
1,1,4.1,970,7.313220387,0,0,0,0,0,0,0
1,1,4.1,442,7.090076836,0,0,0,0,0,0,0
0,0,4.1,868,7.090076836,0,1,0,0,0,0,0
0,1,3.8,977,7.170119543,0,1,0,0,0,0,0
0,1,3.7,151,7.207859871,0,0,0,0,0,0,0
0,0,3.7,43,6.551080335,0,1,0,0,0,0,0
0,1,3.8,235,6.907755279,0,0,0,0,0,0,0
0,0,3.1,30,6.907755279,0,1,0,0,0,0,0
0,0,3,98,6.684611728,0,1,0,0,0,0,0
0,1,3.9,284,7.313220387,0,0,0,0,0,0,1
1,1,4.4,4099,7.244227516,0,0,0,0,0,0,0
0,1,4.2,271,7.60090246,0,0,0,0,0,0,1
1,1,4.1,3020,6.907755279,0,0,0,0,0,0,1
1,1,4.4,2182,7.244227516,0,0,0,0,0,0,1
0,1,4.3,403,7.495541944,0,0,0,0,0,0,1
1,0,4,444,7.090076836,0,0,0,0,0,0,1
1,1,3.9,392,7.313220387,0,0,0,0,0,0,1
0,1,3.6,255,7.313220387,0,0,0,0,0,0,1
1,1,4.1,1691,7.003065459,0,0,0,0,0,0,1
1,1,3.7,37,7.313220387,0,0,0,0,0,0,1
0,0,2.8,11,6.907755279,0,0,0,0,0,0,1
0,0,3,120,6.907755279,0,0,0,0,0,0,1
0,0,3.5,95,6.551080335,0,0,0,0,0,0,1
0,0,3,155,6.684611728,0,0,0,0,0,0,1
0,0,3.8,46,7.60090246,0,0,0,0,0,0,1
0,1,4.8,7023,7.313220387,0,0,0,0,0,0,0
1,1,4.4,4099,7.244227516,0,0,0,0,0,0,0
0,1,4.5,3421,7.170119543,0,0,0,0,0,0,0
0,1,4.7,881,7.377758908,0,0,0,0,0,0,0
1,1,4.3,994,7.170119543,0,0,0,0,0,0,0
0,0,4.3,1303,6.907755279,0,0,0,0,0,0,0
0,1,4.7,163,7.313220387,0,0,0,0,0,0,0
0,0,3.9,1225,7.003065459,0,0,0,0,0,0,0
1,1,4.3,715,7.313220387,0,0,0,0,0,0,0
1,1,4,942,7.170119543,0,0,0,0,0,0,0
1,0,4.3,754,6.214608098,0,0,0,0,0,0,0
0,0,3,197,6.551080335,0,0,0,0,0,0,0
0,0,3.9,237,6.330121123,0,0,0,0,0,0,0
0,1,3.9,52,7.549609165,0,0,0,0,0,0,0
0,0,3.7,15,6.214608098,0,0,0,0,0,0,1
1,0,4,107,5.991464547,0,0,0,0,0,0,1
1,0,3.8,35,6.476972363,0,0,0,0,0,0,1
1,0,3.6,136,6.396929655,0,0,0,0,0,0,1
0,0,4,23,6.214608098,0,0,0,0,0,0,1
0,0,3.9,38,6.551080335,0,0,0,0,0,0,1
0,0,3.9,25,5.991464547,0,0,0,0,0,0,1
1,0,3.6,34,5.991464547,0,0,0,0,0,0,1
1,0,3.1,48,6.802394763,0,0,0,0,0,0,1
1,0,2.9,19,6.214608098,0,0,0,0,0,0,1
1,0,4,74,6.396929655,0,0,0,0,0,0,1
0,0,3.7,47,6.214608098,0,0,0,0,0,0,1
0,0,3.7,33,6.309918278,0,0,0,0,0,0,1
0,0,3.700448818,0,6.907755279,0,0,0,0,0,0,1
0,0,3,6,6.214608098,0,0,0,0,0,0,1
0,0,3.8,114,6.309918278,0,0,0,0,0,0,1
1,1,4,341,6.907755279,0,0,0,0,0,0,1
0,0,3.6,5,5.298317367,0,0,0,0,0,0,1
1,0,4.3,556,6.214608098,0,0,0,0,0,0,0
1,0,4.3,894,6.396929655,0,0,0,0,0,0,0
1,0,4.3,149,6.684611728,0,0,0,0,0,0,0
1,0,3.7,94,6.551080335,0,0,0,0,0,0,0
1,0,4.1,33,5.298317367,0,0,0,0,0,0,0
0,0,3.9,22,5.298317367,0,0,0,0,0,0,0
0,0,3.700448818,0,5.991464547,0,0,0,0,0,0,0
0,0,3.700448818,0,6.476972363,0,0,0,0,0,0,0
1,0,4.4,632,6.214608098,0,0,0,0,0,0,1
1,0,3.4,414,5.991464547,0,0,0,0,0,0,0
1,0,3.9,146,6.476972363,0,0,0,0,0,0,1
1,0,4.1,166,6.214608098,0,0,0,0,0,0,1
1,0,3.2,113,6.109247583,0,0,0,0,0,0,0
1,0,3.8,240,5.298317367,0,0,0,0,0,0,1
1,0,2.9,313,6.109247583,0,0,0,0,0,0,1
1,0,3.3,294,5.991464547,0,0,0,0,0,0,0
1,0,4.3,166,5.991464547,0,0,0,0,0,0,0
1,0,4.4,278,5.991464547,0,0,0,0,0,0,0
1,0,3.8,230,5.703782475,0,0,0,0,0,0,0
1,0,3.5,137,5.857933154,0,0,0,0,0,0,1
1,0,3.2,38,6.214608098,0,0,0,0,0,0,0
1,0,3.1,15,5.298317367,0,0,0,0,0,0,0
1,0,3.9,782,5.703782475,0,0,0,0,0,0,0
1,0,2.9,248,5.991464547,0,0,0,0,0,0,1
1,0,3.8,62,6.214608098,0,0,0,0,0,0,0
1,0,3.7,123,5.703782475,0,0,0,0,0,0,1
1,0,4,532,5.703782475,0,0,0,0,0,0,1
1,0,4.5,141,5.991464547,0,0,0,0,0,0,0
1,0,3.8,68,5.298317367,0,0,0,0,0,0,0
1,1,4,533,6.396929655,0,0,0,0,0,0,0
1,0,4.2,258,6.551080335,0,0,0,0,0,0,0
1,0,4.2,3334,6.396929655,0,0,0,0,0,0,0
1,0,3.9,1233,6.214608098,0,0,0,0,0,0,1
1,1,3.8,188,6.684611728,0,0,0,0,0,0,0
1,0,3.8,419,6.802394763,0,0,0,0,0,0,1
1,0,3.8,2084,6.620073207,0,0,0,0,0,0,1
1,0,3.6,34,6.214608098,0,0,0,0,0,0,0
1,0,3.7,833,6.309918278,0,0,0,0,0,0,0
1,0,3.6,21,5.703782475,0,0,0,0,0,0,0
1,0,4,152,5.991464547,0,0,0,0,0,0,1
1,0,3.8,87,5.991464547,0,0,0,0,0,0,0
1,0,3.5,45,6.396929655,0,0,0,0,0,0,0
1,0,2.9,666,6.684611728,0,0,0,0,0,0,0
1,0,3.9,105,5.991464547,0,0,0,0,0,0,0
1,0,3.7,36,5.991464547,0,0,0,0,0,0,1
1,0,3.9,214,5.991464547,0,0,0,0,0,0,1
1,0,4,77,5.703782475,0,0,0,0,0,0,1
1,0,3.8,132,5.703782475,0,0,0,0,0,0,0
1,0,3.6,27,5.991464547,0,0,0,0,0,0,1
1,0,3,12,6.214608098,0,0,0,0,0,0,1
1,0,4.2,567,6.309918278,0,0,0,0,0,0,0
1,0,4.1,164,6.396929655,0,0,0,0,0,0,1
1,0,4,316,5.521460918,0,0,0,0,0,0,0
1,1,4.4,3738,6.396929655,0,0,0,0,0,0,0
1,0,3.9,343,5.703782475,0,0,0,0,0,0,0
1,0,3.8,62,5.991464547,0,0,0,0,0,0,0
1,0,3.5,11,5.298317367,0,0,0,0,0,0,0
1,0,4.1,87,5.703782475,0,0,0,0,0,0,0
1,0,3.8,44,6.396929655,0,0,0,0,0,0,0
1,0,4,894,6.620073207,0,0,0,0,0,0,1
1,0,3.8,7,6.214608098,0,0,0,0,0,0,0
1,0,3.700448818,0,6.109247583,0,0,0,0,0,0,1
1,0,3.2,126,5.703782475,0,0,0,0,0,0,0
1,0,3.8,832,6.476972363,0,0,0,0,0,0,0
1,1,4,903,6.620073207,0,0,0,0,0,0,0
1,0,3.7,38,6.396929655,0,0,0,0,0,0,0
1,0,3.2,380,6.109247583,0,0,0,0,0,0,0
1,0,3.8,798,6.109247583,0,0,0,0,0,0,0
1,0,3.4,692,6.396929655,0,0,0,0,0,0,1
1,0,3.8,135,5.991464547,0,0,0,0,0,0,0
1,0,4,230,6.856461985,0,0,0,0,0,0,1
1,0,3.5,79,5.991464547,0,0,0,0,0,0,0
1,0,4,357,6.476972363,0,0,0,0,0,0,0
1,0,3.6,22,5.857933154,0,0,0,0,0,0,1
1,0,4.1,152,5.991464547,0,0,0,0,0,0,0
1,0,3.9,75,6.214608098,0,0,0,0,0,0,1
1,0,3.9,94,5.298317367,0,0,0,0,0,0,1
1,0,3.6,11,5.010635294,0,0,0,0,0,0,0
1,0,3.3,200,6.109247583,0,0,0,0,0,0,1
1,0,2.8,188,5.991464547,0,0,0,0,0,0,0
1,0,3.3,10,5.703782475,0,0,0,0,0,0,0
1,0,3.1,226,6.214608098,0,0,0,0,0,0,0
1,0,2.8,105,6.396929655,0,0,0,0,0,0,1
1,1,3.7,194,6.684611728,0,0,0,0,0,0,0
1,0,3,38,6.109247583,0,0,0,0,0,0,0
1,0,3.5,378,6.214608098,0,0,0,0,0,0,1
1,0,3.9,69,5.298317367,0,0,0,0,0,0,0
1,0,2.9,45,6.396929655,0,0,0,0,0,0,0
1,0,3.9,152,5.703782475,0,0,0,0,0,0,1
1,0,3.8,281,5.857933154,0,0,0,0,0,0,0
1,0,3.1,26,5.703782475,0,0,0,0,0,0,1
1,0,2.8,105,5.703782475,0,0,0,0,0,0,0
1,0,3.9,432,6.109247583,0,0,0,0,0,0,0
1,0,3.7,63,5.703782475,0,0,0,0,0,0,0
1,1,3.9,225,6.684611728,0,0,0,0,0,0,0
1,0,3.4,12,5.298317367,0,0,0,0,0,0,1
1,0,4.3,220,6.396929655,0,0,0,0,0,0,0
1,0,4,82,5.991464547,0,0,0,0,0,0,0
1,0,3.8,65,6.214608098,0,0,0,0,0,0,0
1,0,4.1,88,6.396929655,0,0,0,0,0,0,0
1,0,4,444,7.090076836,0,0,0,0,0,0,1
1,0,2.9,827,6.684611728,0,0,0,0,0,0,0
1,0,3.5,6,5.703782475,0,0,0,0,0,0,1
1,0,4.1,193,6.214608098,0,0,0,0,0,0,1
1,0,4.2,233,5.010635294,0,0,0,0,0,0,0
1,0,3.7,404,6.214608098,0,0,0,0,0,0,1
1,0,3.7,37,5.991464547,0,0,0,0,0,0,1
1,0,4.6,1193,7.313220387,0,0,0,0,0,0,0
1,1,4.4,4099,7.244227516,0,0,0,0,0,0,0
1,0,3.9,78,5.703782475,0,0,0,0,0,0,0
1,1,3.8,571,6.396929655,0,0,0,0,0,0,0
1,0,3.5,116,6.396929655,0,0,0,0,0,0,0
1,1,4.3,996,7.090076836,0,0,0,0,0,0,1
1,0,2.9,120,5.991464547,0,0,0,0,0,0,1
1,0,2.9,93,5.991464547,0,0,0,0,0,0,1
1,0,4.3,490,6.214608098,0,0,0,0,0,0,1
1,0,2.3,235,6.684611728,0,0,0,0,0,0,1
1,0,3.6,48,5.991464547,0,0,0,0,0,0,1
1,0,3.3,8,5.521460918,0,0,0,0,0,0,1
1,0,3,68,6.214608098,0,0,0,0,0,0,0
1,0,4,717,6.684611728,0,0,0,0,0,0,0
1,1,4.3,994,7.170119543,0,0,0,0,0,0,0
1,1,4.9,16345,7.377758908,0,0,0,0,0,0,0
1,0,3.7,25,5.857933154,0,0,0,0,0,0,0
1,0,3.6,18,5.298317367,0,0,0,0,0,0,0
1,1,4.5,125,6.551080335,0,0,0,0,0,0,0
1,1,4.5,1365,7.495541944,0,0,0,0,0,0,1
1,0,3.1,41,6.551080335,0,0,0,0,0,0,1
1,0,4.3,754,6.214608098,0,0,0,0,0,0,0
1,0,3.5,28,5.703782475,0,0,0,0,0,0,0
1,0,3.4,5,5.991464547,0,0,0,0,0,0,0
1,0,3.700448818,0,6.214608098,0,0,0,0,0,0,0
1,0,2.6,20,5.991464547,0,0,0,0,0,0,1
1,0,3.5,178,5.703782475,0,0,0,0,0,0,0
1,0,3.4,33,6.684611728,0,0,0,0,0,0,1
1,0,3.5,234,5.991464547,0,0,0,0,0,0,0
1,0,3.4,68,6.396929655,0,0,0,0,0,0,0
1,0,3.5,32,5.991464547,0,0,0,0,0,0,0
1,0,3.6,15,5.991464547,0,0,0,0,0,0,1
1,0,3.6,10,6.214608098,0,0,0,0,0,0,0
1,0,4,107,5.991464547,0,0,0,0,0,0,1
1,0,3.9,92,6.396929655,0,0,0,0,0,0,0
1,0,3.7,59,5.298317367,0,0,0,0,0,0,0
1,0,4.1,103,6.684611728,0,0,0,0,0,0,0
1,0,3.700448818,0,5.857933154,0,0,0,0,0,0,1
1,1,4.4,1209,7.003065459,0,0,0,0,0,0,0
1,0,4,167,5.991464547,0,0,0,0,0,0,0
1,1,3.8,157,6.396929655,0,0,0,0,0,0,1
1,0,3.7,52,5.857933154,0,0,0,0,0,0,0
1,0,3.7,309,6.396929655,0,0,0,0,0,0,0
1,1,4.4,1381,7.313220387,0,0,0,0,0,0,0
1,0,3.9,667,6.684611728,0,0,0,0,0,0,0
1,0,3.6,34,5.991464547,0,0,0,0,0,0,1
1,0,4.1,433,6.620073207,0,0,0,0,0,0,0
0,0,3.2,13,6.330121123,0,0,0,0,0,0,0
1,0,3.8,29,6.396929655,0,0,0,0,0,0,0
1,0,3.9,70,6.396929655,0,0,0,0,0,0,0
1,0,3.8,77,5.857933154,0,0,0,0,0,0,0
1,0,3.5,18,5.703782475,0,0,0,0,0,0,0
1,0,4,175,5.703782475,0,0,0,0,0,0,1
1,0,3.6,51,5.298317367,0,0,0,0,0,0,1
1,0,3.5,23,5.010635294,0,0,0,0,0,0,0
1,0,3.9,370,6.309918278,0,0,0,0,0,0,1
1,1,4,557,6.802394763,0,0,0,0,0,0,0
1,1,3.6,25,6.214608098,0,0,0,0,0,0,0
1,0,3.6,42,5.703782475,0,0,0,0,0,0,0
1,0,3.8,27,5.703782475,0,0,0,0,0,0,0
1,0,3.1,281,5.991464547,0,0,0,0,0,0,0
1,0,3.6,18,5.991464547,0,0,0,0,0,0,1
1,0,4.3,49,5.521460918,0,0,0,0,0,0,1
1,0,3.6,6,6.684611728,0,0,0,0,0,0,0
1,0,4.1,65,4.605170186,0,0,0,0,0,0,1
1,1,4.4,3061,7.313220387,0,0,0,0,0,0,0
1,0,3.6,260,6.684611728,0,0,0,0,0,0,1
1,0,3.9,39,5.703782475,0,0,0,0,0,0,0
1,0,4,60,6.396929655,0,0,0,0,0,0,1
1,0,3.6,14,5.703782475,0,0,0,0,0,0,0
1,0,3.1,85,5.991464547,0,0,0,0,0,0,0
1,0,3.9,231,6.214608098,0,0,0,0,0,0,0
1,0,3.4,7,5.703782475,0,0,0,0,0,0,1
1,1,4.2,1142,7.495541944,0,0,0,0,0,0,0
1,0,3.6,16,6.214608098,0,0,0,0,0,0,0
1,0,3.8,112,6.551080335,0,0,0,0,0,0,1
1,0,3.9,715,6.907755279,0,0,0,0,0,0,0
1,0,3,237,6.214608098,0,0,0,0,0,0,0
1,0,4.2,45,5.521460918,0,0,0,0,0,0,0
1,0,3.9,48,5.703782475,0,0,0,0,0,0,1
1,0,3,111,5.991464547,0,0,0,0,0,0,1
1,0,3.9,396,6.745236349,0,0,0,0,0,0,0
1,0,3.6,20,5.703782475,0,0,0,0,0,0,0
1,0,3.7,160,6.214608098,0,0,0,0,0,0,0
1,0,3.4,9,5.991464547,0,0,0,0,0,0,0
1,0,3.5,18,5.703782475,0,0,0,0,0,0,0
1,0,4.3,555,7.495541944,0,0,0,0,0,0,1
1,1,3.9,42,6.214608098,0,0,0,0,0,0,0
1,0,3.5,16,6.214608098,0,0,0,0,0,0,0
1,0,3.4,262,6.109247583,0,0,0,0,0,0,0
1,1,4.1,1056,7.090076836,0,0,0,0,0,0,0
1,0,3.9,112,6.396929655,0,0,0,0,0,0,0
1,1,4,797,6.551080335,0,0,0,0,0,0,0
1,0,3.9,41,6.109247583,0,0,0,0,0,0,0
1,0,3.3,7,6.214608098,0,0,0,0,0,0,0
1,0,3.2,10,6.684611728,0,0,0,0,0,0,1
1,0,3.3,6,5.703782475,0,0,0,0,0,0,0
1,0,3.7,29,5.991464547,0,0,0,0,0,0,0
1,0,2.9,24,5.991464547,0,0,0,0,0,0,0
1,0,2.4,438,6.907755279,0,0,0,0,0,0,0
1,0,3.8,30,5.703782475,0,0,0,0,0,0,0
1,0,3.6,32,6.109247583,0,0,0,0,0,0,0
1,0,3.8,210,5.298317367,0,0,0,0,0,0,0
1,0,3.5,17,6.396929655,0,0,0,0,0,0,0
1,0,3.6,44,6.396929655,0,0,0,0,0,0,0
1,0,3.7,33,5.991464547,0,0,0,0,0,0,0
1,0,3.4,20,5.857933154,0,0,0,0,0,0,0
1,1,4.1,1691,7.003065459,0,0,0,0,0,0,1
1,0,4.3,556,6.214608098,0,0,0,0,0,0,0
